"Date","Page Name [v55] (evar55)","CTA Button Text [v59] (evar59)","General Click [v56] (evar56)","Unique Visitor ID [v78] (evar78)","Connect Page Interaction [e165] (event165)","Connect Master CTA Click [e167] (event167)","Filter Interaction [e152] (event152)"
"October 3, 2023","ITCACCOUNTSTATEMENT","Finance Documents Download","Finance Documents Download:Downloaded: 1027215132","8811395809284",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Finance Documents Download","Finance Documents Download:Downloaded: 1027224968","8811395809284",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Finance Documents Download","Finance Documents Download:Downloaded: 1027387082","8811395809284",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Finance Documents Download","Finance Documents Download:Downloaded: 1027700246","8811395809284",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Finance Documents Download","Finance Documents Download:Downloaded: 1209145047","8811395809284",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Finance Documents Download","Finance Documents Download:Downloaded: 1209177255","8811395809284",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Finance Documents Download","Finance Documents Download:Downloaded: 1209221923","8811395809284",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Finance Documents Download","Finance Documents Download:Downloaded: 1209257465","8811395809284",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Finance Documents Download","Finance Documents Download:Downloaded: 1209287898","8811395809284",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Finance Documents Download","Finance Documents Download:Downloaded: 1209309311","8811395809284",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Finance Documents Download","Finance Documents Download:Downloaded: 1209360109","8811395809284",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Finance Documents Download","Finance Documents Download:Downloaded: 1209491477","8811395809284",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Finance Documents Download","Finance Documents Download:Downloaded: 1209668441","8811395809284",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Finance Documents Download","Finance Documents Download:Downloaded: 1209725346","8811395809284",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Finance Documents Download","Finance Documents Download:Downloaded: 1209737540","8811395809284",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Finance Documents Download","Finance Documents Download:Initiated Invoice","8811395809284",0,19,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Header-Menu-Clicks","Header-Menu-Clicks: Extracto de cuenta","8811790270468",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Header-Menu-Clicks","Header-Menu-Clicks: Relevé de compte","8807071088644",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Header-Menu-Clicks","Header-Menu-Clicks: Statement of Account","8805859426308",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Header-Menu-Clicks","Header-Menu-Clicks: Statement of Account","8807006699524",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Home","Home:Widget: Account Financial","8806779715588",1,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Home","Home:Widget: Account Financial","8807071088644",1,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Home","Home:Widget: Account Financial","8809167716356",2,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Home","Home:Widget: Account Financial","8810052517892",1,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Home","Home:Widget: Account Financial","8811395809284",1,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Home","Home:Widget: Account Financial","8811790270468",4,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Invoice","Invoice:Less Info 1047074357","8807071088644",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Invoice","Invoice:Less Info 1800004269","8807006699524",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Invoice","Invoice:More Info 1199813750","8811790270468",1,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Login","Login Success: Login_External : 2023-10-03T12:07:18.832Z","8809167716356",1,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Login","Login Success: Login_External : 2023-10-03T14:15:34.350Z","8807006699524",1,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Login","Login Success: Login_Internal : 2023-10-03T14:00:22.877Z","8805859426308",1,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Search Term","manageActiveCustomers:chu rennes","8807071088644",1,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Shipments","Shipments:View Packing Slip: 6219568916","8811790270468",1,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Clear Search:1","8809167716356",1,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Clear Search:1026149594","8811395809284",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Clear Search:1027015299","8811395809284",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Clear Search:1027194664 1027215132 1027194665","8811395809284",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Clear Search:1027284994 1027387082","8811395809284",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Clear Search:1027700246 1027224968","8811395809284",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Clear Search:1027703179","8811395809284",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Clear Search:1027731669 1209616383 1209668441 1209697099","8811395809284",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Clear Search:1209177255 1209221923 1209287898 1209309311","8811395809284",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Clear Search:1209339865","8811395809284",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Clear Search:1209385706","8811395809284",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Clear Search:1209616383 1209638838 1209695310 1209697099 1209720950 1209737540","8811395809284",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Clear Search:1209668441","8811395809284",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Applied:Commercial satus | Outstanding","8807006699524",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Applied:Commercial satus | Past due","8807006699524",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Applied:Commercial satus | Unpaid","8807006699524",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Applied:Dispute status | Open","8807006699524",0,0,3
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Applied:Dispute status | Resolved","8807006699524",0,0,2
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Applied:Document Type | Credit","8807006699524",0,0,2
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Applied:Document Type | Invoice","8807006699524",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Applied:Invoices Only: Turned On","8809167716356",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Applied:View All Accounts: Turned On","8807006699524",0,0,2
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Applied:View All Accounts: Turned On","8809167716356",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Applied:View All Accounts: Turned On","8811395809284",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Interaction:Filter Clear","8807006699524",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Removed:clearFacet | clearFacet","8807006699524",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Removed:Commercial satus | Outstanding","8807006699524",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Removed:Commercial satus | Past due","8807006699524",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Removed:Commercial satus | Unpaid","8807006699524",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Removed:Dispute status | Open","8807006699524",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Removed:Invoices Only: Turned Off","8809167716356",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Filter Removed:View All Accounts: Turned Off","8807006699524",0,0,0
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:1022694","8809167716356",0,0,2
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:1024991564 1026115804","8811395809284",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:1027015299","8811395809284",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:1027284994 1027387082","8811395809284",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:1027313022 1209145047 1209257465 1209360109 1209491477 1209607603 1209724573 1209725346","8811395809284",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:1027700246 1027224968","8811395809284",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:1027703179","8811395809284",0,0,2
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:1027731669 1209616383 1209668441 1209697099","8811395809284",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:1047271023","8807006699524",1,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:1209177255 1209221923 1209287898 1209309311","8811395809284",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:1209339865","8811395809284",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:1209385706","8811395809284",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:1209616383 1209638838 1209695310 1209697099 1209720950 1209737540","8811395809284",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:1209668441","8811395809284",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:1415186779","8811790270468",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:1415256078","8811790270468",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","Statement of Account","Search:LA5JL35","8807071088644",0,0,1
"October 3, 2023","ITCACCOUNTSTATEMENT","View Dashboard","View Dashboard:Dashboard Viewed","8809167716356",0,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","View Invoice","View Invoice:1046505046","8807071088644",2,1,0
"October 3, 2023","ITCACCOUNTSTATEMENT","View Invoice","View Invoice:1047074357","8807071088644",0,1,0
"October 3, 2023","ITCHISTORYREPORT","Finance Documents Download","Finance Documents Download:Cancel","8805859426308",1,0,0
"October 3, 2023","ITCHISTORYREPORT","Header-Menu-Clicks","Header-Menu-Clicks: History Report","8805859426308",0,0,0
